Country,Year,Category,Cat,value
Sudan (former),2011,Vegetables,Onions,167
Sudan (former),2010,Vegetables,"Vegetables, Other",162
Sudan (former),2011,Vegetables,"Vegetables, Other",170
Sudan (former),2010,Fruits,"Oranges, Mandarines",21
Sudan (former),2011,Fruits,"Oranges, Mandarines",26
Sudan (former),2010,Fruits,"Lemons, Limes and products",34
Sudan (former),2011,Fruits,"Lemons, Limes and products",34
Sudan (former),2010,Fruits,Grapefruit and products,27
Sudan (former),2011,Fruits,Grapefruit and products,28
Sudan (former),2010,Fruits,Bananas,103
Sudan (former),2011,Fruits,Bananas,103
Sudan (former),2010,Fruits,Pineapples and products,1
Sudan (former),2011,Fruits,Pineapples and products,1
Sudan (former),2010,Fruits,Dates,43
Sudan (former),2011,Fruits,Dates,43
Sudan (former),2010,Fruits,"Fruits, Other",166
Sudan (former),2011,Fruits,"Fruits, Other",177
Sudan (former),2010,Meat,Eggs,4
Sudan (former),2011,Meat,Eggs,4
Sudan (former),2010,Meat,Milk - Excluding Butter,157
Sudan (former),2011,Meat,Milk - Excluding Butter,157
Suriname,2010,Crops,Wheat and products,3
Suriname,2011,Crops,Wheat and products,2
Suriname,2012,Crops,Wheat and products,1
Suriname,2013,Crops,Wheat and products,2
Suriname,2010,Crops,Rice (Milled Equivalent),16
Suriname,2011,Crops,Rice (Milled Equivalent),26
Suriname,2012,Crops,Rice (Milled Equivalent),19
Suriname,2013,Crops,Rice (Milled Equivalent),29
Suriname,2010,Crops,Maize and products,0
Suriname,2011,Crops,Maize and products,0
Suriname,2012,Crops,Maize and products,0
Suriname,2013,Crops,Maize and products,0
Suriname,2010,Crops,Cassava and products,0
Suriname,2011,Crops,Cassava and products,0
Suriname,2012,Crops,Cassava and products,0
Suriname,2013,Crops,Cassava and products,0
Suriname,2010,Vegetables,Potatoes and products,0
Suriname,2011,Vegetables,Potatoes and products,0
Suriname,2012,Vegetables,Potatoes and products,0
Suriname,2013,Vegetables,Potatoes and products,0
Suriname,2010,Vegetables,Sweet potatoes,0
Suriname,2011,Vegetables,Sweet potatoes,0
Suriname,2012,Vegetables,Sweet potatoes,0
Suriname,2013,Vegetables,Sweet potatoes,0
Suriname,2010,Crops,"Roots, Other",0
Suriname,2011,Crops,"Roots, Other",0
Suriname,2012,Crops,"Roots, Other",0
Suriname,2013,Crops,"Roots, Other",0
Suriname,2010,Crops,Sugar cane,2
Suriname,2011,Crops,Sugar cane,2
Suriname,2012,Crops,Sugar cane,2
Suriname,2013,Crops,Sugar cane,2
Suriname,2010,Vegetables,Peas,0
Suriname,2011,Vegetables,Peas,0
Suriname,2012,Vegetables,Peas,0
Suriname,2013,Vegetables,Peas,0
Suriname,2010,Vegetables,"Pulses, Other and products",0
Suriname,2011,Vegetables,"Pulses, Other and products",0
Suriname,2012,Vegetables,"Pulses, Other and products",0
Suriname,2013,Vegetables,"Pulses, Other and products",0
Suriname,2010,Vegetables,Soyabeans,0
Suriname,2011,Vegetables,Soyabeans,0
Suriname,2012,Vegetables,Soyabeans,0
Suriname,2013,Vegetables,Soyabeans,0
Suriname,2010,Seeds,Groundnuts (Shelled Eq),0
Suriname,2011,Seeds,Groundnuts (Shelled Eq),0
Suriname,2012,Seeds,Groundnuts (Shelled Eq),0
Suriname,2013,Seeds,Groundnuts (Shelled Eq),0
Suriname,2010,Crops,Coconuts - Incl Copra,0
Suriname,2011,Crops,Coconuts - Incl Copra,0
Suriname,2012,Crops,Coconuts - Incl Copra,0
Suriname,2013,Crops,Coconuts - Incl Copra,0
Suriname,2010,Crops,Palm kernels,0
Suriname,2011,Crops,Palm kernels,0
Suriname,2012,Crops,Palm kernels,0
Suriname,2013,Crops,Palm kernels,0
Suriname,2010,Vegetables,Tomatoes and products,0
Suriname,2011,Vegetables,Tomatoes and products,0
Suriname,2012,Vegetables,Tomatoes and products,0
Suriname,2013,Vegetables,Tomatoes and products,0
Suriname,2010,Vegetables,Onions,0
Suriname,2011,Vegetables,Onions,1
Suriname,2012,Vegetables,Onions,1
Suriname,2013,Vegetables,Onions,1
Suriname,2010,Vegetables,"Vegetables, Other",1
Suriname,2011,Vegetables,"Vegetables, Other",1
Suriname,2012,Vegetables,"Vegetables, Other",1
Suriname,2013,Vegetables,"Vegetables, Other",2
Suriname,2010,Fruits,"Oranges, Mandarines",2
Suriname,2011,Fruits,"Oranges, Mandarines",2
Suriname,2012,Fruits,"Oranges, Mandarines",2
Suriname,2013,Fruits,"Oranges, Mandarines",2
Suriname,2010,Fruits,"Lemons, Limes and products",0
Suriname,2011,Fruits,"Lemons, Limes and products",0
Suriname,2012,Fruits,"Lemons, Limes and products",0
Suriname,2013,Fruits,"Lemons, Limes and products",0
Suriname,2010,Fruits,Grapefruit and products,0
Suriname,2011,Fruits,Grapefruit and products,0
Suriname,2012,Fruits,Grapefruit and products,0
Suriname,2013,Fruits,Grapefruit and products,1
Suriname,2010,Fruits,"Citrus, Other",0
Suriname,2011,Fruits,"Citrus, Other",0
Suriname,2012,Fruits,"Citrus, Other",0
Suriname,2013,Fruits,"Citrus, Other",0
Suriname,2010,Fruits,Bananas,2
Suriname,2011,Fruits,Bananas,2
Suriname,2012,Fruits,Bananas,2
Suriname,2013,Fruits,Bananas,2
Suriname,2010,Crops,Plantains,1
Suriname,2011,Crops,Plantains,1
Suriname,2012,Crops,Plantains,2
Suriname,2013,Crops,Plantains,2
Suriname,2010,Fruits,Pineapples and products,0
Suriname,2011,Fruits,Pineapples and products,0
Suriname,2012,Fruits,Pineapples and products,0
Suriname,2013,Fruits,Pineapples and products,0
Suriname,2010,Fruits,"Fruits, Other",0
Suriname,2011,Fruits,"Fruits, Other",0
Suriname,2012,Fruits,"Fruits, Other",0
Suriname,2013,Fruits,"Fruits, Other",0
Suriname,2010,Crops,Coffee and products,0
Suriname,2011,Crops,Coffee and products,0
Suriname,2012,Crops,Coffee and products,0
Suriname,2013,Crops,Coffee and products,0
Suriname,2010,Meat,Eggs,0
Suriname,2011,Meat,Eggs,0
Suriname,2012,Meat,Eggs,0
Suriname,2013,Meat,Eggs,0
Suriname,2010,Meat,Milk - Excluding Butter,1
Suriname,2011,Meat,Milk - Excluding Butter,1
Suriname,2012,Meat,Milk - Excluding Butter,1
Suriname,2013,Meat,Milk - Excluding Butter,1
Eswatini,2010,Crops,Wheat and products,1
Eswatini,2011,Crops,Wheat and products,1
Eswatini,2012,Crops,Wheat and products,1
Eswatini,2013,Crops,Wheat and products,1
Eswatini,2010,Crops,Rice (Milled Equivalent),0
Eswatini,2011,Crops,Rice (Milled Equivalent),0
Eswatini,2012,Crops,Rice (Milled Equivalent),0
Eswatini,2013,Crops,Rice (Milled Equivalent),0
Eswatini,2010,Crops,Maize and products,19
Eswatini,2011,Crops,Maize and products,18
Eswatini,2012,Crops,Maize and products,19
Eswatini,2013,Crops,Maize and products,20
Eswatini,2010,Crops,Sorghum and products,0
Eswatini,2011,Crops,Sorghum and products,0
Eswatini,2012,Crops,Sorghum and products,0
Eswatini,2013,Crops,Sorghum and products,0
Eswatini,2010,Vegetables,Potatoes and products,1
Eswatini,2011,Vegetables,Potatoes and products,1
Eswatini,2012,Vegetables,Potatoes and products,1
Eswatini,2013,Vegetables,Potatoes and products,1
Eswatini,2010,Vegetables,Sweet potatoes,0
Eswatini,2011,Vegetables,Sweet potatoes,0
Eswatini,2012,Vegetables,Sweet potatoes,0
Eswatini,2013,Vegetables,Sweet potatoes,0
Eswatini,2010,Crops,"Roots, Other",6
Eswatini,2011,Crops,"Roots, Other",6
Eswatini,2012,Crops,"Roots, Other",6
Eswatini,2013,Crops,"Roots, Other",6
Eswatini,2010,Vegetables,Beans,0
Eswatini,2011,Vegetables,Beans,0
Eswatini,2012,Vegetables,Beans,0
Eswatini,2013,Vegetables,Beans,0
Eswatini,2010,Vegetables,"Pulses, Other and products",0
Eswatini,2011,Vegetables,"Pulses, Other and products",0
Eswatini,2012,Vegetables,"Pulses, Other and products",0
Eswatini,2013,Vegetables,"Pulses, Other and products",0
Eswatini,2010,Seeds,Groundnuts (Shelled Eq),0
Eswatini,2011,Seeds,Groundnuts (Shelled Eq),0
Eswatini,2012,Seeds,Groundnuts (Shelled Eq),0
Eswatini,2013,Seeds,Groundnuts (Shelled Eq),0
Eswatini,2010,Seeds,Cottonseed,0
Eswatini,2011,Seeds,Cottonseed,0
Eswatini,2012,Seeds,Cottonseed,0
Eswatini,2013,Seeds,Cottonseed,0
Eswatini,2010,Vegetables,Tomatoes and products,1
Eswatini,2011,Vegetables,Tomatoes and products,1
Eswatini,2012,Vegetables,Tomatoes and products,1
Eswatini,2013,Vegetables,Tomatoes and products,1
Eswatini,2010,Vegetables,"Vegetables, Other",1
Eswatini,2011,Vegetables,"Vegetables, Other",1
Eswatini,2012,Vegetables,"Vegetables, Other",1
Eswatini,2013,Vegetables,"Vegetables, Other",1
Eswatini,2010,Fruits,"Oranges, Mandarines",5
Eswatini,2011,Fruits,"Oranges, Mandarines",5
Eswatini,2012,Fruits,"Oranges, Mandarines",5
Eswatini,2013,Fruits,"Oranges, Mandarines",5
Eswatini,2010,Fruits,Grapefruit and products,5
Eswatini,2011,Fruits,Grapefruit and products,5
Eswatini,2012,Fruits,Grapefruit and products,4
Eswatini,2013,Fruits,Grapefruit and products,6
Eswatini,2010,Fruits,Bananas,1
Eswatini,2011,Fruits,Bananas,1
Eswatini,2012,Fruits,Bananas,0
Eswatini,2013,Fruits,Bananas,0
Eswatini,2010,Fruits,Pineapples and products,1
Eswatini,2011,Fruits,Pineapples and products,2
Eswatini,2012,Fruits,Pineapples and products,2
Eswatini,2013,Fruits,Pineapples and products,2
Eswatini,2010,Fruits,"Fruits, Other",1
Eswatini,2011,Fruits,"Fruits, Other",1
Eswatini,2012,Fruits,"Fruits, Other",1
Eswatini,2013,Fruits,"Fruits, Other",0
Eswatini,2010,Meat,Eggs,0
Eswatini,2011,Meat,Eggs,0
Eswatini,2012,Meat,Eggs,0
Eswatini,2013,Meat,Eggs,0
Eswatini,2010,Meat,Milk - Excluding Butter,2
Eswatini,2011,Meat,Milk - Excluding Butter,2
Eswatini,2012,Meat,Milk - Excluding Butter,2
Eswatini,2013,Meat,Milk - Excluding Butter,3
Sweden,2010,Crops,Wheat and products,70
Sweden,2011,Crops,Wheat and products,80
Sweden,2012,Crops,Wheat and products,80
Sweden,2013,Crops,Wheat and products,50
Sweden,2010,Crops,Barley and products,30
Sweden,2011,Crops,Barley and products,32
Sweden,2012,Crops,Barley and products,38
Sweden,2013,Crops,Barley and products,43
Sweden,2010,Crops,Rye and products,3
Sweden,2011,Crops,Rye and products,3
Sweden,2012,Crops,Rye and products,3
Sweden,2013,Crops,Rye and products,3
Sweden,2010,Crops,Oats,0
Sweden,2011,Crops,Oats,0
Sweden,2012,Crops,Oats,0
Sweden,2013,Crops,Oats,0
Sweden,2010,Crops,"Cereals, Other",2
Sweden,2011,Crops,"Cereals, Other",1
Sweden,2012,Crops,"Cereals, Other",2
Sweden,2013,Crops,"Cereals, Other",2
Sweden,2010,Vegetables,Potatoes and products,75
Sweden,2011,Vegetables,Potatoes and products,87
Sweden,2012,Vegetables,Potatoes and products,75
Sweden,2013,Vegetables,Potatoes and products,75
Sweden,2010,Crops,Sugar beet,14
Sweden,2011,Crops,Sugar beet,8
Sweden,2012,Crops,Sugar beet,8
Sweden,2013,Crops,Sugar beet,6
Sweden,2010,Vegetables,Beans,0
Sweden,2011,Vegetables,Beans,0
Sweden,2012,Vegetables,Beans,0
Sweden,2013,Vegetables,Beans,0
Sweden,2010,Vegetables,Peas,1
Sweden,2011,Vegetables,Peas,1
Sweden,2012,Vegetables,Peas,1
Sweden,2013,Vegetables,Peas,1
Sweden,2010,Vegetables,Nuts and products,1
Sweden,2011,Vegetables,Nuts and products,1
Sweden,2012,Vegetables,Nuts and products,1
Sweden,2013,Vegetables,Nuts and products,1
Sweden,2010,Seeds,Groundnuts (Shelled Eq),0
Sweden,2011,Seeds,Groundnuts (Shelled Eq),0
Sweden,2012,Seeds,Groundnuts (Shelled Eq),0
Sweden,2013,Seeds,Groundnuts (Shelled Eq),0
Sweden,2010,Crops,Coconuts - Incl Copra,0
Sweden,2011,Crops,Coconuts - Incl Copra,0
Sweden,2012,Crops,Coconuts - Incl Copra,0
Sweden,2013,Crops,Coconuts - Incl Copra,0
Sweden,2010,Vegetables,Tomatoes and products,8
Sweden,2011,Vegetables,Tomatoes and products,8
Sweden,2012,Vegetables,Tomatoes and products,8
Sweden,2013,Vegetables,Tomatoes and products,9
Sweden,2010,Vegetables,Onions,3
Sweden,2011,Vegetables,Onions,4
Sweden,2012,Vegetables,Onions,4
Sweden,2013,Vegetables,Onions,4
Sweden,2010,Vegetables,"Vegetables, Other",57
Sweden,2011,Vegetables,"Vegetables, Other",62
Sweden,2012,Vegetables,"Vegetables, Other",67
Sweden,2013,Vegetables,"Vegetables, Other",63
Sweden,2010,Fruits,"Oranges, Mandarines",3
Sweden,2011,Fruits,"Oranges, Mandarines",3
Sweden,2012,Fruits,"Oranges, Mandarines",3
Sweden,2013,Fruits,"Oranges, Mandarines",3
Sweden,2010,Fruits,"Lemons, Limes and products",0
Sweden,2011,Fruits,"Lemons, Limes and products",0
Sweden,2012,Fruits,"Lemons, Limes and products",0
Sweden,2013,Fruits,"Lemons, Limes and products",0
Sweden,2010,Fruits,Grapefruit and products,0
Sweden,2011,Fruits,Grapefruit and products,0
Sweden,2012,Fruits,Grapefruit and products,0
Sweden,2013,Fruits,Grapefruit and products,0
Sweden,2010,Fruits,"Citrus, Other",0
Sweden,2011,Fruits,"Citrus, Other",0
Sweden,2012,Fruits,"Citrus, Other",0
Sweden,2013,Fruits,"Citrus, Other",0
Sweden,2010,Fruits,Bananas,9
Sweden,2011,Fruits,Bananas,9
Sweden,2012,Fruits,Bananas,9
Sweden,2013,Fruits,Bananas,9
Sweden,2010,Fruits,Apples and products,11
Sweden,2011,Fruits,Apples and products,11
Sweden,2012,Fruits,Apples and products,12
Sweden,2013,Fruits,Apples and products,12
Sweden,2010,Fruits,Pineapples and products,0
Sweden,2011,Fruits,Pineapples and products,0
Sweden,2012,Fruits,Pineapples and products,1
Sweden,2013,Fruits,Pineapples and products,1
Sweden,2010,Fruits,Dates,0
Sweden,2011,Fruits,Dates,0
Sweden,2012,Fruits,Dates,0
Sweden,2013,Fruits,Dates,0
Sweden,2010,Fruits,Grapes and products (excl wine),3
Sweden,2011,Fruits,Grapes and products (excl wine),3
Sweden,2012,Fruits,Grapes and products (excl wine),3
Sweden,2013,Fruits,Grapes and products (excl wine),3
Sweden,2010,Fruits,"Fruits, Other",12
Sweden,2011,Fruits,"Fruits, Other",13
Sweden,2012,Fruits,"Fruits, Other",14
Sweden,2013,Fruits,"Fruits, Other",13
Sweden,2010,Meat,Eggs,2
Sweden,2011,Meat,Eggs,2
Sweden,2012,Meat,Eggs,3
Sweden,2013,Meat,Eggs,3
Sweden,2010,Meat,Milk - Excluding Butter,0
Sweden,2011,Meat,Milk - Excluding Butter,0
Sweden,2012,Meat,Milk - Excluding Butter,0
Sweden,2013,Meat,Milk - Excluding Butter,0
Switzerland,2010,Crops,Wheat and products,60
Switzerland,2011,Crops,Wheat and products,47
Switzerland,2012,Crops,Wheat and products,76
Switzerland,2013,Crops,Wheat and products,83
Switzerland,2010,Crops,Barley and products,2
Switzerland,2011,Crops,Barley and products,2
Switzerland,2012,Crops,Barley and products,2
Switzerland,2013,Crops,Barley and products,2
Switzerland,2010,Crops,Maize and products,1
Switzerland,2011,Crops,Maize and products,1
Switzerland,2012,Crops,Maize and products,1
Switzerland,2013,Crops,Maize and products,1
Switzerland,2010,Crops,Rye and products,0
Switzerland,2011,Crops,Rye and products,0
Switzerland,2012,Crops,Rye and products,0
Switzerland,2013,Crops,Rye and products,0
Switzerland,2010,Crops,Oats,0
Switzerland,2011,Crops,Oats,0
Switzerland,2012,Crops,Oats,0
Switzerland,2013,Crops,Oats,0
Switzerland,2010,Crops,"Cereals, Other",1
Switzerland,2011,Crops,"Cereals, Other",1
Switzerland,2012,Crops,"Cereals, Other",1
Switzerland,2013,Crops,"Cereals, Other",1
Switzerland,2010,Vegetables,Potatoes and products,20
Switzerland,2011,Vegetables,Potatoes and products,32
Switzerland,2012,Vegetables,Potatoes and products,14
Switzerland,2013,Vegetables,Potatoes and products,15
Switzerland,2010,Vegetables,Beans,0
Switzerland,2011,Vegetables,Beans,0
Switzerland,2012,Vegetables,Beans,0
Switzerland,2013,Vegetables,Beans,0
Switzerland,2010,Vegetables,Peas,0
Switzerland,2011,Vegetables,Peas,0
Switzerland,2012,Vegetables,Peas,0
Switzerland,2013,Vegetables,Peas,0
Switzerland,2010,Vegetables,"Pulses, Other and products",0
Switzerland,2011,Vegetables,"Pulses, Other and products",0
Switzerland,2012,Vegetables,"Pulses, Other and products",0
Switzerland,2013,Vegetables,"Pulses, Other and products",0
Switzerland,2010,Vegetables,Nuts and products,1
Switzerland,2011,Vegetables,Nuts and products,1
Switzerland,2012,Vegetables,Nuts and products,1
Switzerland,2013,Vegetables,Nuts and products,1
Switzerland,2010,Crops,Coconuts - Incl Copra,0
Switzerland,2011,Crops,Coconuts - Incl Copra,0
Switzerland,2012,Crops,Coconuts - Incl Copra,0
Switzerland,2013,Crops,Coconuts - Incl Copra,0
Switzerland,2010,Oil,"Oilcrops, Other",0
Switzerland,2011,Oil,"Oilcrops, Other",0
Switzerland,2012,Oil,"Oilcrops, Other",0
Switzerland,2013,Oil,"Oilcrops, Other",0
Switzerland,2010,Vegetables,Tomatoes and products,2
Switzerland,2011,Vegetables,Tomatoes and products,2
Switzerland,2012,Vegetables,Tomatoes and products,2
Switzerland,2013,Vegetables,Tomatoes and products,2
Switzerland,2010,Vegetables,Onions,0
Switzerland,2011,Vegetables,Onions,0
Switzerland,2012,Vegetables,Onions,0
Switzerland,2013,Vegetables,Onions,0
Switzerland,2010,Vegetables,"Vegetables, Other",23
Switzerland,2011,Vegetables,"Vegetables, Other",26
Switzerland,2012,Vegetables,"Vegetables, Other",25
Switzerland,2013,Vegetables,"Vegetables, Other",25
Switzerland,2010,Fruits,"Oranges, Mandarines",1
Switzerland,2011,Fruits,"Oranges, Mandarines",2
Switzerland,2012,Fruits,"Oranges, Mandarines",2
Switzerland,2013,Fruits,"Oranges, Mandarines",3
Switzerland,2010,Fruits,"Lemons, Limes and products",0
Switzerland,2011,Fruits,"Lemons, Limes and products",0
Switzerland,2012,Fruits,"Lemons, Limes and products",0
Switzerland,2013,Fruits,"Lemons, Limes and products",0
Switzerland,2010,Fruits,Grapefruit and products,0
Switzerland,2011,Fruits,Grapefruit and products,0
Switzerland,2012,Fruits,Grapefruit and products,0
Switzerland,2013,Fruits,Grapefruit and products,0
Switzerland,2010,Fruits,Bananas,2
Switzerland,2011,Fruits,Bananas,1
Switzerland,2012,Fruits,Bananas,1
Switzerland,2013,Fruits,Bananas,1
Switzerland,2010,Fruits,Apples and products,4
Switzerland,2011,Fruits,Apples and products,6
Switzerland,2012,Fruits,Apples and products,6
Switzerland,2013,Fruits,Apples and products,5
Switzerland,2010,Fruits,Pineapples and products,1
Switzerland,2011,Fruits,Pineapples and products,1
Switzerland,2012,Fruits,Pineapples and products,1
Switzerland,2013,Fruits,Pineapples and products,1
Switzerland,2010,Fruits,Dates,0
Switzerland,2011,Fruits,Dates,0
Switzerland,2012,Fruits,Dates,0
Switzerland,2013,Fruits,Dates,0
Switzerland,2010,Fruits,Grapes and products (excl wine),4
Switzerland,2011,Fruits,Grapes and products (excl wine),3
Switzerland,2012,Fruits,Grapes and products (excl wine),3
Switzerland,2013,Fruits,Grapes and products (excl wine),3
Switzerland,2010,Fruits,"Fruits, Other",8
Switzerland,2011,Fruits,"Fruits, Other",9
Switzerland,2012,Fruits,"Fruits, Other",8
Switzerland,2013,Fruits,"Fruits, Other",8
Switzerland,2010,Meat,Eggs,2
Switzerland,2011,Meat,Eggs,2
Switzerland,2012,Meat,Eggs,2
Switzerland,2013,Meat,Eggs,2
Tajikistan,2010,Crops,Wheat and products,84
Tajikistan,2011,Crops,Wheat and products,79
Tajikistan,2012,Crops,Wheat and products,89
Tajikistan,2013,Crops,Wheat and products,89
Tajikistan,2010,Crops,Rice (Milled Equivalent),2
Tajikistan,2011,Crops,Rice (Milled Equivalent),2
Tajikistan,2012,Crops,Rice (Milled Equivalent),4
Tajikistan,2013,Crops,Rice (Milled Equivalent),5
Tajikistan,2010,Crops,Barley and products,2
Tajikistan,2011,Crops,Barley and products,2
Tajikistan,2012,Crops,Barley and products,2
Tajikistan,2013,Crops,Barley and products,2
Tajikistan,2010,Crops,Maize and products,3
Tajikistan,2011,Crops,Maize and products,3
Tajikistan,2012,Crops,Maize and products,3
Tajikistan,2013,Crops,Maize and products,4
Tajikistan,2010,Vegetables,Potatoes and products,55
Tajikistan,2011,Vegetables,Potatoes and products,58
Tajikistan,2012,Vegetables,Potatoes and products,90
Tajikistan,2013,Vegetables,Potatoes and products,83
Tajikistan,2010,Vegetables,"Pulses, Other and products",1
Tajikistan,2011,Vegetables,"Pulses, Other and products",1
Tajikistan,2012,Vegetables,"Pulses, Other and products",1
